stem,label,rgb_path,ms_path,hs_path
Rust_hyper_114,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_114.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_114.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_114.tif
Rust_hyper_115,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_115.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_115.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_115.tif
Rust_hyper_116,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_116.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_116.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_116.tif
Rust_hyper_117,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_117.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_117.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_117.tif
Rust_hyper_118,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_118.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_118.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_118.tif
Rust_hyper_119,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_119.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_119.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_119.tif
Rust_hyper_12,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_12.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_12.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_12.tif
Rust_hyper_120,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_120.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_120.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_120.tif
Rust_hyper_121,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_121.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_121.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_121.tif
Rust_hyper_122,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_122.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_122.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_122.tif
Rust_hyper_123,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_123.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_123.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_123.tif
Rust_hyper_124,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_124.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_124.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_124.tif
Rust_hyper_125,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_125.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_125.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_125.tif
Rust_hyper_126,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_126.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_126.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_126.tif
Rust_hyper_127,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_127.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_127.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_127.tif
Rust_hyper_128,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_128.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_128.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_128.tif
Rust_hyper_129,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_129.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_129.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_129.tif
Rust_hyper_13,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_13.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_13.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_13.tif
Rust_hyper_130,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_130.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_130.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_130.tif
Rust_hyper_131,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_131.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_131.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_131.tif
Rust_hyper_132,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_132.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_132.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_132.tif
Rust_hyper_133,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_133.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_133.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_133.tif
Rust_hyper_134,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_134.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_134.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_134.tif
Rust_hyper_135,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_135.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_135.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_135.tif
Rust_hyper_136,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_136.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_136.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_136.tif
Rust_hyper_137,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_137.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_137.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_137.tif
Rust_hyper_138,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_138.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_138.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_138.tif
Rust_hyper_139,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_139.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_139.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_139.tif
Rust_hyper_14,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_14.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_14.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_14.tif
Rust_hyper_140,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_140.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_140.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_140.tif
Rust_hyper_141,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_141.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_141.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_141.tif
Rust_hyper_142,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_142.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_142.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_142.tif
Rust_hyper_143,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_143.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_143.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_143.tif
Rust_hyper_144,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_144.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_144.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_144.tif
Rust_hyper_145,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_145.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_145.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_145.tif
Rust_hyper_146,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_146.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_146.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_146.tif
Rust_hyper_147,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_147.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_147.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_147.tif
Rust_hyper_148,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_148.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_148.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_148.tif
Rust_hyper_149,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_149.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_149.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_149.tif
Rust_hyper_15,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_15.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_15.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_15.tif
Rust_hyper_150,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_150.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_150.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_150.tif
Rust_hyper_151,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_151.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_151.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_151.tif
Rust_hyper_152,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_152.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_152.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_152.tif
Rust_hyper_153,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_153.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_153.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_153.tif
Rust_hyper_154,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_154.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_154.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_154.tif
Rust_hyper_155,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_155.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_155.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_155.tif
Rust_hyper_156,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_156.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_156.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_156.tif
Rust_hyper_157,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_157.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_157.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_157.tif
Rust_hyper_158,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_158.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_158.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_158.tif
Rust_hyper_159,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_159.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_159.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_159.tif
Rust_hyper_16,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_16.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_16.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_16.tif
Rust_hyper_160,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_160.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_160.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_160.tif
Rust_hyper_161,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_161.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_161.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_161.tif
Rust_hyper_162,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_162.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_162.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_162.tif
Rust_hyper_163,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_163.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_163.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_163.tif
Rust_hyper_164,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_164.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_164.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_164.tif
Rust_hyper_165,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_165.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_165.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_165.tif
Rust_hyper_166,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_166.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_166.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_166.tif
Rust_hyper_167,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_167.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_167.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_167.tif
Rust_hyper_168,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_168.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_168.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_168.tif
Rust_hyper_169,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_169.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_169.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_169.tif
Rust_hyper_17,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_17.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_17.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_17.tif
Rust_hyper_170,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_170.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_170.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_170.tif
Rust_hyper_171,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_171.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_171.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_171.tif
Rust_hyper_172,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_172.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_172.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_172.tif
Rust_hyper_173,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_173.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_173.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_173.tif
Rust_hyper_174,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_174.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_174.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_174.tif
Rust_hyper_175,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_175.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_175.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_175.tif
Rust_hyper_176,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_176.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_176.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_176.tif
Rust_hyper_177,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_177.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_177.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_177.tif
Rust_hyper_178,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_178.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_178.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_178.tif
Rust_hyper_179,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_179.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_179.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_179.tif
Rust_hyper_18,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_18.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_18.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_18.tif
Rust_hyper_180,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_180.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_180.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_180.tif
Rust_hyper_181,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_181.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_181.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_181.tif
Rust_hyper_182,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_182.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_182.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_182.tif
Rust_hyper_183,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_183.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_183.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_183.tif
Rust_hyper_184,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_184.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_184.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_184.tif
Rust_hyper_185,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_185.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_185.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_185.tif
Rust_hyper_186,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_186.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_186.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_186.tif
Rust_hyper_187,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_187.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_187.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_187.tif
Rust_hyper_188,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_188.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_188.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_188.tif
Rust_hyper_189,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_189.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_189.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_189.tif
Rust_hyper_19,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_19.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_19.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_19.tif
Rust_hyper_190,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_190.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_190.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_190.tif
Rust_hyper_191,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_191.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_191.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_191.tif
Rust_hyper_192,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_192.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_192.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_192.tif
Rust_hyper_193,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_193.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_193.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_193.tif
Rust_hyper_194,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_194.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_194.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_194.tif
Rust_hyper_195,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_195.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_195.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_195.tif
Rust_hyper_196,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_196.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_196.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_196.tif
Rust_hyper_197,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_197.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_197.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_197.tif
Rust_hyper_198,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_198.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_198.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_198.tif
Rust_hyper_199,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_199.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_199.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_199.tif
Rust_hyper_2,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_2.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_2.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_2.tif
